time,density,speed,temperature,bx_gsm,by_gsm,bz_gsm,bt,pdyn_npa,bz_south,vbz,clock_angle_rad,newell_proxy
2026-09-05T09:06:00Z,4.585,345.96000000000004,60070.0,3.52,-1.77,-4.46,5.95,0.9308212023392319,-4.46,-1511.048,-2.763795248178961,7392.920527685014
2026-09-05T09:07:00Z,4.66,342.89,62316.0,3.72,-1.97,-4.19,5.95,0.9335336466330969,-4.19,-1400.717,-2.702094937986503,7139.524730137855
2026-09-05T09:08:00Z,4.68,343.855,60550.5,4.64,-2.23,-3.19,6.06,0.9405558697771805,-3.19,-1071.84,-2.5314981351280266,6844.789201769028
2026-09-05T09:09:00Z,4.835,346.15999999999997,62009.0,4.74,-2.63,-2.87,6.15,0.9882292492940496,-2.87,-967.19,-2.399803188959558,6524.340703580567
2026-09-05T09:10:00Z,4.5600000000000005,347.03999999999996,61342.0,4.68,-2.71,-2.85,6.15,0.933480260017613,-2.85,-967.29,-2.381369026776886,6522.8574099814805
2026-09-05T09:11:00Z,4.45,343.265,57289.0,4.54,-2.53,-3.23,6.12,0.8905942798749966,-3.23,-1087.218,-2.4771292330054666,6743.0977522351
2026-09-05T09:12:00Z,4.775,343.02,63852.0,4.58,-2.3,-3.36,6.15,0.949144832326088,-3.36,-1137.6960000000001,-2.5413290840999605,7012.439092081571
2026-09-05T09:13:00Z,4.625,340.485,61228.0,4.73,-2.38,-2.87,6.11,0.9083173790970513,-2.87,-959.154,-2.449258218916763,6584.880621659462
2026-09-05T09:14:00Z,4.720000000000001,339.16499999999996,66619.5,4.91,-3.07,-1.85,6.1,0.9158287360938882,-1.85,-620.12,-2.1131297003267813,5373.238295891647
2026-09-05T09:15:00Z,4.68,338.80499999999995,65623.5,4.87,-3.34,-0.99,6.1,0.9075121511670559,-0.99,-330.561,-1.8589537106443539,4283.897376746039
2026-09-05T09:16:00Z,4.49,337.54999999999995,67456.5,4.98,-3.14,-1.66,6.12,0.8646609643727001,-1.66,-551.452,-2.057110078579387,5093.856638838002
2026-09-05T09:17:00Z,4.64,337.28499999999997,78890.5,5.0,-2.98,-2.0,6.16,0.8853190381644797,-2.0,-672.0,-2.1618901106048014,5622.7819610891065
2026-09-05T09:18:00Z,4.63,335.815,71949.0,5.09,-3.24,-1.31,6.23,0.8775131075891011,-1.31,-437.016,-1.9550221341518208,4752.516190338299
2026-09-05T09:19:00Z,4.075,337.005,68264.0,4.81,-3.91,-1.04,6.29,0.7829232158329991,-1.04,-344.03200000000004,-1.8307618773610173,4197.105748508054
2026-09-05T09:20:00Z,4.795,335.45000000000005,65855.5,5.5,-3.07,0.18,6.31,0.9113466241617302,0.0,59.508,-1.5122314530934657,2858.4098296161496
2026-09-05T09:21:00Z,4.97,331.24,66291.0,5.12,-3.18,1.13,6.21,0.9152887309016025,0.0,372.335,-1.229366963456021,1771.7458936478918
2026-09-05T09:22:00Z,5.1899999999999995,335.74,60725.0,5.01,-2.69,2.25,6.13,0.9750171037741215,0.0,761.4,-0.8742325688727366,798.0336846650822
2026-09-05T09:23:00Z,5.09,331.26,64165.0,4.05,-3.89,2.15,6.05,0.9325477007368641,0.0,714.2299999999999,-1.0658831336091545,1255.5402299667778
2026-09-05T09:24:00Z,4.705,331.47,69672.0,5.01,-3.23,1.48,6.16,0.8676477506862544,0.0,487.21599999999995,-1.1411406575059067,1477.8285096877746
2026-09-05T09:25:00Z,4.66,327.185,67646.0,5.35,-2.72,1.14,6.2,0.8315742323455115,0.0,374.48999999999995,-1.1739186164874924,1582.3991346142577
2026-09-05T09:26:00Z,4.625,328.85,67381.5,5.76,-1.98,0.97,6.24,0.8352915881219201,0.0,319.615,-1.1152621300246601,1413.1909962734935
2026-09-05T09:27:00Z,4.45,328.97,67222.5,5.69,-2.29,1.08,6.26,0.8033566147520704,0.0,356.50800000000004,-1.1301128780852652,1465.0638217529074
2026-09-05T09:28:00Z,4.945,329.39,65367.5,6.01,-1.04,0.73,6.29,0.8961601089292335,0.0,240.82699999999997,-0.9587808724692103,986.4568528530376
2026-09-05T09:29:00Z,4.93,330.525,65741.0,6.03,-1.3,-1.11,6.31,0.90511773497865,-1.11,-364.968,-2.2775190479222545,5992.903764017035
2026-09-05T09:30:00Z,4.96,338.795,60601.0,5.91,-1.28,-1.61,6.3,0.9711897121463523,-1.61,-532.2660000000001,-2.4698889077979613,6689.322998195151
2026-09-05T09:31:00Z,4.635,342.4,61267.5,5.26,-1.37,-2.97,6.24,0.9211627435826099,-2.97,-997.623,-2.70939841634614,7432.741965305634
2026-09-05T09:32:00Z,4.885,335.495,60339.0,4.98,0.12,-3.51,6.12,0.9242264491205512,-3.51,-1169.532,3.107417929973598,7725.712175723825
2026-09-05T09:33:00Z,5.005,336.285,64448.0,5.59,-1.6,-2.23,6.26,0.9491952627406631,-2.23,-747.273,-2.519225424055397,6933.402081493433
2026-09-05T09:34:00Z,4.529999999999999,331.61,75049.0,5.42,-2.07,-1.37,6.11,0.8299524723187766,-1.37,-456.62100000000004,-2.155446987588865,5507.094946618581
2026-09-05T09:35:00Z,5.6,329.195,58262.0,4.95,-3.04,1.07,6.06,1.0080178534742326,0.0,355.454,-1.232364297326335,1772.1583795081583
2026-09-05T09:36:00Z,5.73,331.99,60165.5,4.32,-3.31,2.38,5.95,1.0459678204576452,0.0,801.584,-0.9474102671231778,948.90052902813
2026-09-05T09:37:00Z,5.325,328.805,56616.0,4.29,-3.15,2.35,5.92,0.9505833691345265,0.0,785.605,-0.9298397417720923,894.0843285004296
2026-09-05T09:38:00Z,5.225,329.04999999999995,57522.5,4.52,-3.77,1.34,6.05,0.9353191229339198,0.0,449.838,-1.229285498871078,1784.7265573149177
2026-09-05T09:39:00Z,5.17,330.03499999999997,63457.0,4.05,-2.84,3.05,5.84,0.9333357008525711,0.0,1024.19,-0.7497596090660186,519.4065011859022
